FOD_ID,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE,lon,lat
1073062,2002,2002-01-17T00:00:00+00:00,17,Arson,5.0,-82.00219999999996,37.367500000000064
1073063,2002,2002-02-15T00:00:00+00:00,46,Arson,1.0,-82.10639999999995,37.390300000000025
1073064,2002,2002-03-15T00:00:00+00:00,74,Debris Burning,125.0,-82.04859999999996,37.44190000000003
1073065,1997,1997-10-09T00:00:00+00:00,282,Debris Burning,1.0,-75.66359999999997,37.78690000000006
1073066,1997,1997-04-01T00:00:00+00:00,91,Miscellaneous,0.1,-77.19999999999999,36.55000000000007
1073067,1997,1997-02-22T00:00:00+00:00,53,Debris Burning,0.1,-77.62999999999994,36.553300000000036
1073068,1997,1997-07-05T00:00:00+00:00,186,Lightning,3.0,-77.39999999999998,36.57670000000007
1073069,1997,1997-07-16T00:00:00+00:00,197,Lightning,105.0,-76.84669999999994,36.57830000000007
1073070,1997,1997-04-18T00:00:00+00:00,108,Arson,0.1,-77.79829999999998,36.58000000000004
1073071,1997,1997-07-13T00:00:00+00:00,194,Arson,1.0,-77.39999999999998,36.58000000000004
1073072,1997,1997-04-19T00:00:00+00:00,109,Arson,0.2,-77.79829999999998,36.58170000000007
1073073,1997,1997-03-17T00:00:00+00:00,76,Children,0.5,-76.91669999999993,36.583300000000065
1073074,1997,1997-04-14T00:00:00+00:00,104,Arson,2.0,-76.91669999999993,36.583300000000065
1073075,1997,1997-04-19T00:00:00+00:00,109,Arson,0.1,-77.79749999999996,36.58360000000005
1073076,1997,1997-03-08T00:00:00+00:00,67,Children,1.0,-77.53249999999997,36.593300000000056
1073077,1997,1997-04-11T00:00:00+00:00,101,Debris Burning,0.3,-77.18329999999997,36.60000000000008
1073078,1997,1997-02-20T00:00:00+00:00,51,Debris Burning,0.5,-76.96669999999995,36.61670000000004
1073079,1997,1997-05-22T00:00:00+00:00,142,Debris Burning,4.0,-77.62499999999994,36.62500000000006
1073080,1997,1997-03-24T00:00:00+00:00,83,Debris Burning,0.1,-77.26669999999996,36.63330000000008
1073081,1997,1997-04-01T00:00:00+00:00,91,Miscellaneous,3.0,-77.78559999999999,36.645800000000065
1073082,1997,1997-03-17T00:00:00+00:00,76,Debris Burning,0.2,-77.55829999999997,36.650000000000034
1073083,1997,1997-05-01T00:00:00+00:00,121,Lightning,2.0,-77.21669999999995,36.650000000000034
1073084,1997,1997-07-04T00:00:00+00:00,185,Debris Burning,3.0,-77.52829999999994,36.65330000000006
1073085,1997,1997-04-15T00:00:00+00:00,105,Debris Burning,0.1,-77.73329999999999,36.66170000000005
1073086,1997,1997-04-11T00:00:00+00:00,101,Debris Burning,0.2,-77.43329999999997,36.66670000000005
1073087,1997,1997-08-11T00:00:00+00:00,223,Miscellaneous,5.0,-77.94669999999996,36.67670000000004
1073088,1997,1997-02-24T00:00:00+00:00,55,Equipment Use,1.0,-77.61669999999998,36.678300000000036
1073089,1997,1997-03-24T00:00:00+00:00,83,Equipment Use,0.5,-77.39999999999998,36.68330000000003
1073090,1997,1997-07-17T00:00:00+00:00,198,Equipment Use,0.1,-77.01669999999996,36.68330000000003
1073091,1997,1997-02-20T00:00:00+00:00,51,Arson,0.5,-77.11669999999998,36.700000000000045
1073092,1997,1997-03-29T00:00:00+00:00,88,Smoking,0.1,-77.11669999999998,36.700000000000045
1073093,1997,1997-03-29T00:00:00+00:00,88,Lightning,25.0,-76.07079999999996,36.700000000000045
1073094,1997,1997-04-02T00:00:00+00:00,92,Children,0.2,-78.02469999999994,36.70360000000005
1073095,1997,1997-04-03T00:00:00+00:00,93,Children,2.0,-77.77579999999995,36.70470000000006
1073096,1997,1997-04-18T00:00:00+00:00,108,Arson,0.1,-77.84329999999994,36.708300000000065
1073097,1997,1997-03-22T00:00:00+00:00,81,Smoking,0.2,-76.93329999999997,36.73330000000004
1073098,1997,1997-09-05T00:00:00+00:00,248,Miscellaneous,5.0,-77.98329999999999,36.73830000000004
1073099,1997,1997-06-27T00:00:00+00:00,178,Equipment Use,11.0,-76.71579999999994,36.73920000000004
1073100,1997,1997-03-28T00:00:00+00:00,87,Arson,0.1,-77.52329999999995,36.74170000000004
1073101,1997,1997-06-28T00:00:00+00:00,179,Debris Burning,0.2,-77.69169999999997,36.74330000000003
1073102,1997,1997-08-10T00:00:00+00:00,222,Children,2.0,-76.66249999999997,36.74830000000003
1073103,1997,1997-06-18T00:00:00+00:00,169,Miscellaneous,1.0,-76.85829999999999,36.74920000000003
1073104,1997,1997-06-26T00:00:00+00:00,177,Debris Burning,2.0,-77.28329999999994,36.75000000000006
1073105,1997,1997-04-01T00:00:00+00:00,91,Children,1.0,-76.64999999999998,36.75000000000006
1073106,1997,1997-10-13T00:00:00+00:00,286,Miscellaneous,1.0,-77.54329999999999,36.75500000000005
1073107,1997,1997-03-26T00:00:00+00:00,85,Arson,0.1,-77.82999999999998,36.76670000000007
1073108,1997,1997-03-12T00:00:00+00:00,71,Debris Burning,2.0,-77.65999999999997,36.77830000000006
1073109,1997,1997-07-15T00:00:00+00:00,196,Children,1.0,-76.44579999999996,36.79580000000004
1073110,1997,1997-06-29T00:00:00+00:00,180,Arson,3.0,-77.97329999999994,36.796700000000044
1073111,1997,1997-06-26T00:00:00+00:00,177,Children,3.0,-76.44169999999997,36.80830000000003
1073112,1997,1997-06-20T00:00:00+00:00,171,Debris Burning,0.1,-76.98329999999999,36.816700000000026
1073113,1997,1997-09-22T00:00:00+00:00,265,Railroad,3.0,-76.46169999999995,36.82670000000007
1073114,1997,1997-06-22T00:00:00+00:00,173,Debris Burning,1.0,-76.84169999999995,36.845800000000054
1073115,1997,1997-07-31T00:00:00+00:00,212,Debris Burning,1.0,-77.83999999999997,36.846700000000055
1073116,1997,1997-04-01T00:00:00+00:00,91,Miscellaneous,0.1,-76.88329999999996,36.85000000000008
1073117,1997,1997-06-23T00:00:00+00:00,174,Debris Burning,0.2,-76.89999999999998,36.86670000000004
1073118,1997,1997-04-04T00:00:00+00:00,94,Children,0.1,-77.73669999999998,36.86830000000003
1073119,1997,1997-07-12T00:00:00+00:00,193,Arson,1.0,-76.88329999999996,36.88330000000008
1073120,1997,1997-06-14T00:00:00+00:00,165,Arson,0.1,-77.41669999999993,36.900000000000034
1073121,1997,1997-06-07T00:00:00+00:00,158,Miscellaneous,0.1,-77.41669999999993,36.900000000000034
1073122,1997,1997-06-25T00:00:00+00:00,176,Arson,0.2,-77.41669999999993,36.91670000000005
1073123,1997,1997-03-17T00:00:00+00:00,76,Debris Burning,0.5,-76.52829999999994,36.91670000000005
1073124,1997,1997-02-21T00:00:00+00:00,52,Debris Burning,1.5,-76.61169999999998,36.92330000000004
1073125,1997,1997-02-23T00:00:00+00:00,54,Children,1.0,-76.58999999999997,36.92420000000004
1073126,1997,1997-04-19T00:00:00+00:00,109,Smoking,1.5,-76.67499999999995,36.92500000000007
1073127,1997,1997-02-25T00:00:00+00:00,56,Debris Burning,0.2,-76.52829999999994,36.93500000000006
1073128,1997,1997-04-20T00:00:00+00:00,110,Miscellaneous,3.5,-77.19169999999997,36.941700000000026
1073129,1997,1997-06-10T00:00:00+00:00,161,Arson,0.1,-77.41669999999993,36.950000000000045
1073130,1997,1997-05-14T00:00:00+00:00,134,Arson,0.1,-77.34999999999997,36.950000000000045
1073131,1997,1997-09-08T00:00:00+00:00,251,Arson,1.0,-77.16669999999993,36.96670000000006
1073132,1997,1997-08-29T00:00:00+00:00,241,Miscellaneous,1.0,-77.14999999999998,36.96670000000006
1073133,1997,1997-09-22T00:00:00+00:00,265,Arson,0.1,-76.99999999999994,36.96670000000006
1073134,1997,1997-04-14T00:00:00+00:00,104,Smoking,0.5,-76.97079999999994,36.97500000000008
1073135,1997,1997-03-13T00:00:00+00:00,72,Miscellaneous,0.5,-76.78669999999994,36.98580000000004
1073136,1997,1997-03-13T00:00:00+00:00,72,Miscellaneous,0.5,-76.80499999999995,36.990000000000066
1073137,1997,1997-05-20T00:00:00+00:00,140,Debris Burning,9.0,-77.76779999999997,37.05140000000006
1073138,1997,1997-11-28T00:00:00+00:00,332,Smoking,1.0,-76.71669999999995,37.066700000000026
1073139,1997,1997-04-02T00:00:00+00:00,92,Debris Burning,30.0,-77.24999999999994,37.083300000000065
1073140,1997,1997-03-22T00:00:00+00:00,81,Debris Burning,0.1,-77.01669999999996,37.083300000000065
1073141,1997,1997-02-20T00:00:00+00:00,51,Children,2.0,-77.65829999999994,37.09170000000006
1073142,1997,1997-07-21T00:00:00+00:00,202,Lightning,4.0,-77.36669999999998,37.10000000000008
1073143,1997,1997-09-07T00:00:00+00:00,250,Miscellaneous,20.0,-77.36669999999998,37.10000000000008
1073144,1997,1997-02-21T00:00:00+00:00,52,Equipment Use,4.0,-77.29999999999995,37.10000000000008
1073145,1997,1997-04-15T00:00:00+00:00,105,Debris Burning,0.1,-77.58359999999999,37.13360000000006
1073146,1997,1997-04-16T00:00:00+00:00,106,Children,0.1,-77.74829999999997,37.13500000000005
1073147,1997,1997-04-19T00:00:00+00:00,109,Children,2.0,-77.31669999999997,37.150000000000034
1073148,1997,1997-09-21T00:00:00+00:00,264,Debris Burning,5.0,-76.91669999999993,37.16670000000005
1073149,1997,1997-10-05T00:00:00+00:00,278,Miscellaneous,2.0,-75.95279999999997,37.17780000000005
1073150,1997,1997-03-31T00:00:00+00:00,90,Debris Burning,0.1,-77.31669999999997,37.18330000000003
1073151,1997,1997-07-12T00:00:00+00:00,193,Smoking,3.0,-76.94999999999999,37.18330000000003
1073152,1997,1997-09-21T00:00:00+00:00,264,Debris Burning,1.5,-77.08329999999995,37.200000000000045
1073153,1997,1997-03-13T00:00:00+00:00,72,Railroad,1.0,-77.57999999999998,37.20330000000007
1073154,1997,1997-09-02T00:00:00+00:00,245,Miscellaneous,2.0,-76.98329999999999,37.21670000000006
1073155,1997,1997-10-10T00:00:00+00:00,283,Debris Burning,0.2,-77.23329999999999,37.26670000000007
1073156,1997,1997-08-23T00:00:00+00:00,235,Miscellaneous,5.0,-75.94499999999994,37.306700000000035
1073157,1997,1997-09-23T00:00:00+00:00,266,Debris Burning,0.3,-75.85669999999999,37.430000000000064
1073158,1997,1997-06-09T00:00:00+00:00,160,Children,0.5,-75.92499999999995,37.43330000000003
1073159,1997,1997-01-07T00:00:00+00:00,7,Miscellaneous,1.5,-75.85829999999999,37.46670000000006
1073160,1997,1997-08-25T00:00:00+00:00,237,Children,2.0,-75.81249999999994,37.60830000000004
1073161,1997,1997-02-24T00:00:00+00:00,55,Arson,0.1,-75.68749999999994,37.65420000000006
1073162,1997,1997-04-04T00:00:00+00:00,94,Railroad,28.0,-75.73419999999999,37.658300000000054
1073163,1997,1997-09-22T00:00:00+00:00,265,Arson,0.5,-75.67639999999994,37.66110000000003
1073164,1997,1997-06-25T00:00:00+00:00,176,Miscellaneous,0.2,-75.69999999999999,37.720800000000054
1073165,1997,1997-04-03T00:00:00+00:00,93,Smoking,0.2,-75.78419999999994,37.72920000000005
1073166,1997,1997-09-21T00:00:00+00:00,264,Children,2.0,-75.77919999999995,37.73750000000007
1073167,1997,1997-09-22T00:00:00+00:00,265,Children,0.1,-75.77919999999995,37.73750000000007
1073168,1997,1997-09-03T00:00:00+00:00,246,Miscellaneous,3.0,-75.77669999999995,37.73830000000004
1073169,1997,1997-06-20T00:00:00+00:00,171,Miscellaneous,1.0,-75.71329999999995,37.74170000000004
1073170,1997,1997-07-20T00:00:00+00:00,201,Lightning,0.5,-75.65329999999994,37.825000000000045
1073171,1997,1997-05-06T00:00:00+00:00,126,Debris Burning,3.0,-75.56669999999997,37.82920000000007
1073172,1997,1997-04-26T00:00:00+00:00,116,Debris Burning,4.0,-75.56579999999997,37.879200000000026
1073173,1997,1997-06-21T00:00:00+00:00,172,Lightning,5.0,-75.54999999999995,37.93500000000006
1073174,1997,1997-06-15T00:00:00+00:00,166,Lightning,3.0,-75.54999999999995,37.940000000000055
1073175,1997,1997-07-06T00:00:00+00:00,187,Children,0.2,-75.44999999999999,37.958300000000065
1073176,1997,1997-03-09T00:00:00+00:00,68,Arson,5.0,-76.44499999999994,37.10330000000005
1073177,1997,1997-02-19T00:00:00+00:00,50,Children,0.1,-76.40829999999994,37.12330000000003
1073179,1997,1997-10-12T00:00:00+00:00,285,Arson,0.5,-76.41669999999993,37.19670000000008
1073180,1997,1997-05-23T00:00:00+00:00,143,Campfire,0.5,-76.61669999999998,37.200000000000045
1073181,1997,1997-09-23T00:00:00+00:00,266,Arson,3.0,-76.59999999999997,37.23330000000004
1073182,1997,1997-08-25T00:00:00+00:00,237,Children,0.1,-76.74999999999994,37.25000000000006
1073183,1997,1997-03-23T00:00:00+00:00,82,Debris Burning,0.1,-77.53329999999994,37.26670000000007
1073184,1997,1997-04-04T00:00:00+00:00,94,Debris Burning,0.1,-77.54999999999995,37.283300000000054
1073185,1997,1997-04-08T00:00:00+00:00,98,Arson,3.0,-76.53329999999994,37.283300000000054
1073186,1997,1997-02-21T00:00:00+00:00,52,Campfire,0.5,-76.70829999999995,37.28830000000005
1073187,1997,1997-09-08T00:00:00+00:00,251,Arson,1.0,-76.41329999999994,37.29000000000008
1073188,1997,1997-10-12T00:00:00+00:00,285,Miscellaneous,2.0,-77.41669999999993,37.29170000000005
1073189,1997,1997-07-15T00:00:00+00:00,196,Arson,12.0,-76.41169999999994,37.293300000000045
1073190,1997,1997-04-06T00:00:00+00:00,96,Arson,30.0,-76.45999999999998,37.29500000000007
1073191,1997,1997-02-24T00:00:00+00:00,55,Arson,1.0,-77.57499999999999,37.30000000000007
1073192,1997,1997-04-07T00:00:00+00:00,97,Children,5.0,-77.43329999999997,37.30000000000007
1073193,1997,1997-03-24T00:00:00+00:00,83,Debris Burning,2.0,-77.59999999999997,37.30830000000003
1073194,1997,1997-03-09T00:00:00+00:00,68,Campfire,1.0,-77.36669999999998,37.30830000000003
1073195,1997,1997-04-01T00:00:00+00:00,91,Children,23.0,-77.41669999999993,37.325000000000045
1073196,1997,1997-04-02T00:00:00+00:00,92,Debris Burning,0.1,-77.45829999999995,37.333300000000065
1073197,1997,1997-09-08T00:00:00+00:00,251,Debris Burning,0.1,-77.05829999999997,37.335000000000036
1073198,1997,1997-04-08T00:00:00+00:00,98,Debris Burning,0.3,-76.57999999999998,37.335000000000036
1073199,1997,1997-07-16T00:00:00+00:00,197,Lightning,0.1,-77.04999999999995,37.33830000000006
1073200,1997,1997-03-11T00:00:00+00:00,70,Debris Burning,0.2,-77.67499999999995,37.34170000000006
1073201,1997,1997-07-09T00:00:00+00:00,190,Smoking,0.2,-77.54169999999993,37.34170000000006
1073202,1997,1997-02-21T00:00:00+00:00,52,Children,0.5,-77.42169999999999,37.34170000000006
1073203,1997,1997-10-14T00:00:00+00:00,287,Debris Burning,0.1,-77.23499999999996,37.34500000000003
1073204,1997,1997-04-09T00:00:00+00:00,99,Debris Burning,1.0,-76.74169999999998,37.346700000000055
1073205,1997,1997-03-09T00:00:00+00:00,68,Children,0.1,-77.40829999999994,37.35000000000008
1073206,1997,1997-03-11T00:00:00+00:00,70,Children,1.0,-77.62499999999994,37.35830000000004
1073207,1997,1997-04-14T00:00:00+00:00,104,Smoking,2.0,-77.39999999999998,37.35830000000004
1073208,1997,1997-06-24T00:00:00+00:00,175,Debris Burning,0.2,-76.80829999999997,37.35830000000004
1073209,1997,1997-08-27T00:00:00+00:00,239,Debris Burning,0.1,-77.20829999999995,37.36170000000004
1073210,1997,1997-03-08T00:00:00+00:00,67,Smoking,0.2,-77.82499999999999,37.36670000000004
1073211,1997,1997-12-20T00:00:00+00:00,354,Debris Burning,0.1,-77.19329999999997,37.36670000000004
1073212,1997,1997-07-05T00:00:00+00:00,186,Children,0.1,-77.14669999999995,37.36670000000004
1073213,1997,1997-10-12T00:00:00+00:00,285,Children,0.1,-77.16669999999993,37.37500000000006
1073214,1997,1997-06-24T00:00:00+00:00,175,Miscellaneous,2.0,-77.11499999999995,37.37500000000006
1073215,1997,1997-06-24T00:00:00+00:00,175,Children,0.2,-76.52329999999995,37.378300000000024
1073216,1997,1997-10-11T00:00:00+00:00,284,Children,1.0,-76.62669999999997,37.38000000000005
1073217,1997,1997-03-17T00:00:00+00:00,76,Equipment Use,2.0,-77.50829999999996,37.38330000000008
1073218,1997,1997-10-04T00:00:00+00:00,277,Debris Burning,10.0,-76.86669999999998,37.38330000000008
1073219,1997,1997-03-11T00:00:00+00:00,70,Debris Burning,1.0,-77.75829999999996,37.39170000000007
1073220,1997,1997-09-23T00:00:00+00:00,266,Smoking,0.2,-76.43829999999997,37.39830000000006
1073221,1997,1997-09-21T00:00:00+00:00,264,Smoking,1.0,-77.26329999999996,37.400000000000034
1073222,1997,1997-03-13T00:00:00+00:00,72,Debris Burning,0.1,-77.17999999999995,37.400000000000034
1073223,1997,1997-07-04T00:00:00+00:00,185,Miscellaneous,0.2,-77.21169999999995,37.40330000000006
1073224,1997,1997-09-21T00:00:00+00:00,264,Smoking,1.0,-76.28329999999994,37.40330000000006
1073225,1997,1997-09-08T00:00:00+00:00,251,Equipment Use,10.0,-77.24999999999994,37.40500000000003
1073226,1997,1997-04-18T00:00:00+00:00,108,Debris Burning,0.1,-77.56669999999997,37.408300000000054
1073228,1997,1997-10-04T00:00:00+00:00,277,Smoking,0.1,-77.09999999999997,37.41500000000008
1073229,1997,1997-04-01T00:00:00+00:00,91,Arson,20.0,-76.92169999999999,37.421700000000044
1073230,1997,1997-09-27T00:00:00+00:00,270,Children,2.0,-77.21329999999995,37.42330000000004
1073231,1997,1997-03-12T00:00:00+00:00,71,Debris Burning,0.1,-76.90829999999994,37.42500000000007
1073232,1997,1997-07-10T00:00:00+00:00,191,Debris Burning,1.0,-76.50999999999993,37.430000000000064
1073233,1997,1997-08-14T00:00:00+00:00,226,Children,0.1,-77.56169999999997,37.43330000000003
1073234,1997,1997-04-20T00:00:00+00:00,110,Debris Burning,1.0,-77.15329999999994,37.440000000000055
1073235,1997,1997-07-18T00:00:00+00:00,199,Lightning,8.0,-77.24169999999998,37.441700000000026
1073236,1997,1997-04-08T00:00:00+00:00,98,Debris Burning,1.0,-77.63169999999997,37.44330000000008
1073237,1997,1997-02-20T00:00:00+00:00,51,Children,0.1,-77.24169999999998,37.448300000000074
1073238,1997,1997-10-12T00:00:00+00:00,285,Miscellaneous,0.1,-77.19329999999997,37.450000000000045
1073239,1997,1997-12-19T00:00:00+00:00,353,Debris Burning,0.1,-77.16669999999993,37.45500000000004
1073240,1997,1997-11-28T00:00:00+00:00,332,Arson,6.0,-77.54169999999993,37.458300000000065
1073241,1997,1997-08-10T00:00:00+00:00,222,Arson,1.0,-77.19999999999999,37.458300000000065
1073242,1997,1997-04-09T00:00:00+00:00,99,Children,2.0,-77.59999999999997,37.46670000000006
1073243,1997,1997-03-22T00:00:00+00:00,81,Miscellaneous,2.0,-77.38329999999996,37.46670000000006
1073244,1997,1997-04-11T00:00:00+00:00,101,Smoking,1.0,-77.14999999999998,37.468300000000056
1073245,1997,1997-05-24T00:00:00+00:00,144,Miscellaneous,0.1,-76.78829999999994,37.471700000000055
1073246,1997,1997-08-27T00:00:00+00:00,239,Debris Burning,0.1,-77.03329999999994,37.47500000000008
1073247,1997,1997-04-01T00:00:00+00:00,91,Smoking,0.1,-77.70829999999995,37.48330000000004
1073248,1997,1997-03-22T00:00:00+00:00,81,Children,2.0,-77.61669999999998,37.48330000000004
1073249,1997,1997-03-27T00:00:00+00:00,86,Children,0.2,-77.58329999999995,37.48330000000004
1073250,1997,1997-03-13T00:00:00+00:00,72,Equipment Use,0.1,-76.83329999999995,37.48330000000004
1073251,1997,1997-09-19T00:00:00+00:00,262,Smoking,0.1,-77.16669999999993,37.49670000000003
1073252,1997,1997-05-19T00:00:00+00:00,139,Smoking,0.3,-76.46499999999997,37.50170000000003
1073253,1997,1997-07-04T00:00:00+00:00,185,Debris Burning,28.0,-77.57499999999999,37.50830000000008
1073254,1997,1997-08-26T00:00:00+00:00,238,Miscellaneous,2.5,-76.51829999999995,37.50830000000008
1073255,1997,1997-08-31T00:00:00+00:00,243,Debris Burning,1.0,-76.51829999999995,37.50830000000008
1073256,1997,1997-09-21T00:00:00+00:00,264,Arson,17.0,-76.39999999999998,37.51330000000007
1073257,1997,1997-07-21T00:00:00+00:00,202,Children,5.0,-77.27499999999998,37.51670000000007
1073258,1997,1997-10-13T00:00:00+00:00,286,Children,1.0,-77.65829999999994,37.525000000000034
1073259,1997,1997-10-02T00:00:00+00:00,275,Debris Burning,0.1,-76.95329999999996,37.52830000000006
1073260,1997,1997-06-30T00:00:00+00:00,181,Children,0.1,-77.04169999999993,37.53170000000006
1073261,1997,1997-01-15T00:00:00+00:00,15,Debris Burning,0.1,-77.21499999999997,37.533300000000054
1073262,1997,1997-02-18T00:00:00+00:00,49,Debris Burning,0.1,-77.14999999999998,37.53670000000005
1073263,1997,1997-04-03T00:00:00+00:00,93,Debris Burning,0.2,-77.13829999999996,37.54000000000008
1073264,1997,1997-06-19T00:00:00+00:00,170,Children,0.1,-77.05669999999998,37.543300000000045
1073265,1997,1997-04-16T00:00:00+00:00,106,Smoking,5.0,-76.56999999999994,37.546700000000044
1073266,1997,1997-07-14T00:00:00+00:00,195,Debris Burning,1.0,-77.17829999999998,37.54830000000004
1073267,1997,1997-07-07T00:00:00+00:00,188,Children,1.0,-77.35829999999999,37.55830000000003
1073268,1997,1997-04-19T00:00:00+00:00,109,Equipment Use,0.4,-76.42169999999999,37.58000000000004
1073269,1997,1997-03-28T00:00:00+00:00,87,Miscellaneous,0.1,-76.46999999999997,37.596700000000055
1073270,1997,1997-06-24T00:00:00+00:00,175,Debris Burning,0.1,-76.91169999999994,37.60330000000005
1073271,1997,1997-04-09T00:00:00+00:00,99,Children,0.5,-77.51829999999995,37.636700000000076
1073272,1997,1997-02-27T00:00:00+00:00,58,Equipment Use,0.1,-76.88499999999993,37.63830000000007
1073273,1997,1997-03-30T00:00:00+00:00,89,Children,0.5,-77.53329999999994,37.64330000000007
1073274,1997,1997-04-16T00:00:00+00:00,106,Debris Burning,0.1,-76.44999999999999,37.650000000000034
1073275,1997,1997-10-06T00:00:00+00:00,279,Debris Burning,1.5,-76.36499999999995,37.65170000000006
1073276,1997,1997-09-17T00:00:00+00:00,260,Equipment Use,0.2,-76.50829999999996,37.67330000000004
1073277,1997,1997-10-06T00:00:00+00:00,279,Debris Burning,0.1,-76.89999999999998,37.68330000000003
1073278,1997,1997-03-21T00:00:00+00:00,80,Debris Burning,1.0,-77.55829999999997,37.691700000000026
1073279,1997,1997-03-28T00:00:00+00:00,87,Debris Burning,0.1,-77.51169999999996,37.700000000000045
1073280,1997,1997-11-27T00:00:00+00:00,331,Children,0.2,-76.42499999999995,37.70330000000007
1073281,1997,1997-03-24T00:00:00+00:00,83,Smoking,0.1,-76.36669999999998,37.70330000000007
1073282,1997,1997-09-27T00:00:00+00:00,270,Debris Burning,1.0,-76.48669999999998,37.721700000000055
1073283,1997,1997-06-28T00:00:00+00:00,179,Miscellaneous,2.0,-77.49829999999997,37.72670000000005
1073284,1997,1997-04-01T00:00:00+00:00,91,Arson,0.4,-76.39999999999998,37.74500000000006
1073285,1997,1997-09-24T00:00:00+00:00,267,Debris Burning,0.5,-77.27499999999998,37.74830000000003
1073286,1997,1997-02-21T00:00:00+00:00,52,Debris Burning,1.0,-77.51329999999996,37.75000000000006
1073287,1997,1997-04-01T00:00:00+00:00,91,Debris Burning,1.0,-77.27669999999995,37.75830000000008
1073288,1997,1997-08-14T00:00:00+00:00,226,Arson,20.0,-76.88999999999999,37.76670000000007
1073289,1997,1997-04-03T00:00:00+00:00,93,Equipment Use,1.0,-76.73329999999999,37.76670000000007
1073290,1997,1997-07-01T00:00:00+00:00,182,Equipment Use,0.2,-76.43329999999997,37.76670000000007
1073291,1997,1997-02-20T00:00:00+00:00,51,Debris Burning,0.1,-77.25169999999997,37.77330000000006
1073292,1997,1997-09-23T00:00:00+00:00,266,Smoking,1.0,-77.38669999999996,37.77670000000006
1073293,1997,1997-04-02T00:00:00+00:00,92,Miscellaneous,1.0,-76.37499999999994,37.78670000000005
1073294,1997,1997-04-01T00:00:00+00:00,91,Smoking,7.0,-77.23329999999999,37.79170000000005
1073295,1997,1997-10-10T00:00:00+00:00,283,Equipment Use,2.0,-76.41999999999996,37.806700000000035
1073296,1997,1997-10-10T00:00:00+00:00,283,Smoking,2.5,-77.33329999999995,37.816700000000026
1073297,1997,1997-12-20T00:00:00+00:00,354,Smoking,3.0,-77.31669999999997,37.816700000000026
1073298,1997,1997-04-08T00:00:00+00:00,98,Debris Burning,0.2,-77.00499999999994,37.825000000000045
1073299,1997,1997-10-14T00:00:00+00:00,287,Debris Burning,0.2,-76.40829999999994,37.825000000000045
1073300,1997,1997-04-02T00:00:00+00:00,92,Smoking,1.0,-77.38329999999996,37.833300000000065
1073301,1997,1997-03-22T00:00:00+00:00,81,Debris Burning,1.0,-76.87499999999994,37.833300000000065
1073302,1997,1997-09-12T00:00:00+00:00,255,Debris Burning,0.2,-76.35829999999999,37.833300000000065
1073303,1997,1997-10-10T00:00:00+00:00,283,Debris Burning,0.1,-76.25499999999994,37.835000000000036
1073304,1997,1997-02-20T00:00:00+00:00,51,Equipment Use,0.1,-76.46669999999995,37.843300000000056
1073305,1997,1997-08-03T00:00:00+00:00,215,Children,0.1,-76.59999999999997,37.85830000000004
1073306,1997,1997-10-06T00:00:00+00:00,279,Smoking,0.1,-76.38829999999996,37.85830000000004
1073307,1997,1997-04-05T00:00:00+00:00,95,Debris Burning,0.1,-77.43329999999997,37.88330000000008
1073308,1997,1997-02-25T00:00:00+00:00,56,Debris Burning,0.1,-76.33329999999995,37.89000000000004
1073309,1997,1997-02-20T00:00:00+00:00,51,Railroad,0.1,-77.47169999999994,37.89170000000007
1073311,1997,1997-03-31T00:00:00+00:00,90,Miscellaneous,0.1,-76.41669999999993,37.89170000000007
1073312,1997,1997-04-07T00:00:00+00:00,97,Debris Burning,3.0,-76.32169999999996,37.90500000000003
1073313,1997,1997-02-20T00:00:00+00:00,51,Debris Burning,0.1,-76.37329999999997,37.908300000000054
1073314,1997,1997-07-13T00:00:00+00:00,194,Lightning,1.0,-77.17829999999998,37.91670000000005
1073315,1997,1997-08-12T00:00:00+00:00,224,Debris Burning,0.3,-76.38999999999999,37.92000000000007
1073316,1997,1997-11-27T00:00:00+00:00,331,Debris Burning,2.0,-76.37329999999997,37.92000000000007
1073317,1997,1997-05-07T00:00:00+00:00,127,Debris Burning,225.0,-77.00669999999997,37.928300000000036
1073318,1997,1997-03-12T00:00:00+00:00,71,Debris Burning,6.0,-77.09169999999995,37.931700000000035
1073319,1997,1997-04-02T00:00:00+00:00,92,Debris Burning,0.1,-76.50499999999994,37.93670000000003
1073320,1997,1997-04-01T00:00:00+00:00,91,Children,1.0,-76.47329999999994,37.941700000000026
1073321,1997,1997-06-24T00:00:00+00:00,175,Railroad,0.2,-77.44169999999997,37.958300000000065
1073322,1997,1997-05-21T00:00:00+00:00,141,Debris Burning,0.2,-77.16669999999993,37.958300000000065
1073323,1997,1997-04-20T00:00:00+00:00,110,Debris Burning,0.5,-77.01329999999996,37.968300000000056
1073324,1997,1997-06-29T00:00:00+00:00,180,Children,0.1,-76.61499999999995,37.971700000000055
1073325,1997,1997-04-01T00:00:00+00:00,91,Miscellaneous,0.2,-77.50169999999997,37.97330000000005
1073326,1997,1997-09-02T00:00:00+00:00,245,Miscellaneous,2.0,-77.29999999999995,37.98670000000004
1073327,1997,1997-04-02T00:00:00+00:00,92,Smoking,0.1,-77.29169999999993,37.98830000000004
1073328,1997,1997-04-04T00:00:00+00:00,94,Arson,0.5,-77.30829999999997,37.99170000000004
